LATITUDE,LONGITUDE,NUMBER,X,Y,NAME
1.2761961,103.8311101,10391,27754.209,28740.8013,Opp Melati Blk 2 Kg Bahru Rd
1.275881662,103.8301945,10399,27652.3194,28706.0325,Melati Blk 2 Kg Bahru Rd
1.288167299,103.8116785,10401,25591.6425,30064.5247,Shriro Hse Hoy Fatt Rd
1.287882218,103.8109932,10409,25515.3712,30033.0026,Blk 50 Hoy Fatt Rd
1.289129796,103.8128084,10411,25717.3913,30170.9516,Opp Blk 53 Hoy Fatt Rd
1.288420242,103.8125755,10419,25691.4705,30092.493,Blk 52 Hoy Fatt Rd
1.288970616,103.8150354,10421,25965.2384,30153.3484,Blk 63B Lengkok Bahru
1.289277906,103.8140481,10429,25855.3544,30187.3278,Blk 54 Lengkok Bahru
1.287083843,103.8139987,10431,25849.8597,29944.7197,Enabling Village Lengkok Bahru
1.28747957,103.8141894,10439,25871.0796,29988.4769,Opp Enabling Village Lengkok Bahru
1.286568989,103.8116062,10441,25583.5907,29887.7919,Opp Blk 44 Lengkok Bahru
1.286665525,103.8119538,10449,25622.2771,29898.466,Blk 44 Lengkok Bahru
1.287623804,103.817256,10451,26212.3663,30004.4232,Opp Blk 71 Redhill Rd
1.287547234,103.8163992,10459,26117.016,29995.9571,Blk 72 Redhill Rd
1.296805974,103.8116914,10461,25593.0864,31019.7449,Aft Margaret Dr Kay Siang Rd
1.296684,103.8121692,10469,25646.2595,31006.2572,Bef Margaret Dr Kay Siang Rd
1.296668889,103.8146892,10471,25926.7195,31004.5841,Bef Tanglin Rd Kay Siang Rd
1.296681,103.8154738,10479,26014.0347,31005.9226,Aft Tanglin Rd Kay Siang Rd
1.287841954,103.8179716,10481,26292.0108,30028.5447,Opp Blk 73 Redhill Cl
1.288116389,103.8177839,10489,26271.1203,30058.8904,Blk 73 Redhill Cl
1.281058454,103.8252807,10501,27105.4444,29278.4565,Blk 104 Jln Bt Merah
1.291723031,103.8261095,10519,27197.6908,30457.6901,Blk 4 Delta Rd
1.278342864,103.8373129,10589,28444.5363,28978.1796,New Bridge Rd Ter Eu Tong Sen St
1.28883435,103.80925,10599,25321.3683,30138.2862,Opp Blk 36 Jln Rumah Tinggi
1.28329993,103.8154767,10651,26014.3403,29526.3129,Blk 161 Bt Merah Ctrl
1.283623333,103.8147283,10659,25931.0591,29562.0737,Blk 1003 Bt Merah Ctrl
1.311067355,103.7893224,11009,23103.6382,32596.7277,Ghim Moh Ter Ghim Moh Rd
1.286796325,103.8056568,11019,24921.473,29912.936,Pk Hotel Alexandra Jln Bt Merah
1.289418056,103.8022869,11021,24546.4429,30202.8378,Aft Queenstown NPC HQ Queensway
1.290134722,103.8020211,11029,24516.8589,30282.0834,Blk 166 Queensway
1.291196667,103.800455,11031,24342.5656,30399.51,Opp Queen`s Cl Queensway
1.292457628,103.7999868,11039,24290.4651,30538.9413,Blk 19 Queensway
1.296245,103.7995233,11041,24238.8865,30957.7301,Aft C`wealth Dr Queensway
1.295460937,103.7995255,11049,24239.1264,30871.0324,Opp Blessed Sacrament Ch Queensway
1.298721667,103.800298,11051,24325.101,31231.5861,Opp Queenstown Polyclinic Queensway
1.298828927,103.8009739,11059,24400.3246,31243.4454,Queenstown Polyclinic Queensway
1.302657778,103.8011869,11061,24424.0408,31666.8197,Opp Queensway Sec Sch Queensway
1.302368531,103.8016176,11069,24471.971,31634.8357,Queensway Sec Sch Queensway
1.306213056,103.8017094,11071,24482.1952,32059.9434,Blk 97 Queensway
1.305441389,103.8018525,11079,24498.115,31974.6162,Opp Blk 95 Queensway
1.308519722,103.8025803,11081,24579.1141,32315.0015,Viz Holland Queensway
1.309461355,103.8033409,11089,24663.7626,32419.1214,Opp Holland Hill Lodge Queensway
1.312194441,103.8036738,11091,24700.8157,32721.3316,Tulip Gdn Farrer Rd
1.313053333,103.8043767,11099,24779.0413,32816.3026,Opp Tulip Gdn Farrer Rd
1.316149711,103.8059601,11101,24955.2685,33158.6822,Farrer Rd Mkt Farrer Rd
1.315524722,103.8057431,11109,24931.1104,33089.5744,Spanish Village Farrer Rd
1.317801573,103.8077187,11111,25150.9797,33341.3345,Farrer Rd Stn Exit B Farrer Rd
1.317478335,103.8078561,11119,25166.2704,33305.5924,Farrer Rd Stn Exit A Farrer Rd
1.292884999,103.8070669,11131,25078.4202,30586.1885,Queens Condo C`wealth Ave
1.293198611,103.8074469,11139,25120.7118,30620.8657,Blk 53A CP C`wealth Ave
1.294637051,103.8058251,11141,24940.2166,30779.9229,Queenstown Stn Exit A/D C`wealth Ave
1.295064071,103.8059628,11149,24955.5412,30827.1404,Queenstown Stn Exit B/C C`wealth Ave
1.298635858,103.8024759,11151,24567.4877,31222.0947,Blk 42 C`wealth Ave
1.298004408,103.8036266,11159,24695.5428,31152.2707,Aft Ch Of Our Saviour C`wealth Ave
1.302133056,103.7983908,11161,24112.8582,31608.8028,C`Wealth Stn Exit A/D C`wealth Ave
1.302705,103.7983817,11169,24111.839,31672.0455,C`Wealth Stn Exit B/C C`wealth Ave
1.305356667,103.7947972,11171,23712.9272,31965.259,Opp Blk 7B C`wealth Ave
1.306275214,103.7942794,11179,23655.3001,32066.8281,Blk 8 C`wealth Ave
1.307223333,103.7922764,11181,23432.385,32171.6698,Opp Blk 43 C`wealth Ave
1.307401389,103.7925422,11189,23461.9701,32191.3579,Blk 43 C`wealth Ave
1.308016408,103.7883732,11191,22997.9927,32259.3715,Buona Vista Stn C`wealth Ave West
1.308379707,103.7884315,11199,23004.4815,32299.5431,Blk 15 C`wealth Ave West
1.306926429,103.8118645,11201,25612.3639,32138.8126,CSC Dempsey Clubhse Holland Rd
1.308172809,103.8103835,11209,25447.5394,32276.6323,Opp Peirce Rd Holland Rd
1.308387798,103.8093952,11211,25337.5544,32300.4058,Aft Peirce Rd Holland Rd
1.309885061,103.8071641,11219,25089.2499,32465.9679,Great Eastern Mansions Holland Rd
1.310022253,103.8054441,11221,24897.8364,32481.1399,Lien Twrs Holland Rd
1.310600658,103.8052254,11229,24873.4966,32545.0973,Les Jardins De Holland Holland Rd
1.311153163,103.8011992,11231,24425.4165,32606.1958,Aft Estoril Mansions Holland Rd
1.311528574,103.8016552,11239,24476.1628,32647.7062,Fairlodge Holland Rd
1.31119888,103.79274,11259,23483.9902,32611.2646,Opp Blk 21 Holland Dr
1.312231684,103.7944462,11261,23673.8755,32725.4638,Holland Village Holland Rd
1.312561126,103.794538,11269,23684.0868,32761.8917,Opp Holland Village Holland Rd
1.314734444,103.7900842,11271,23188.4253,33002.2142,Aft East Sussex Lane Holland Rd
1.314668789,103.7906926,11279,23256.1377,32994.9532,Aft Coronation Rd West Holland Rd
1.316226944,103.7885219,11281,23014.5679,33167.2503,Aft Tan Boon Chong Ave Holland Rd
1.316188914,103.7890434,11289,23072.6036,33163.0441,Opp Tan Boon Chong Ave Holland Rd
1.317927778,103.7859233,11291,22725.3711,33355.3252,Cold Storage Jelita Holland Rd
1.318269756,103.7855884,11299,22688.1011,33393.1401,Opp Cold Storage Jelita Holland Rd
1.318018306,103.7879292,11301,22948.6082,33365.3311,Hse No. 578 Sixth Ave
1.318624439,103.7884299,11309,23004.3329,33432.3532,Hse No. 589 Sixth Ave
1.319896389,103.7891869,11311,23088.5831,33572.9975,Hse No. 532 Sixth Ave
1.32030638,103.7895997,11319,23134.5203,33618.3314,Opp Hse No. 516 Sixth Ave
1.321231389,103.7901036,11321,23190.6017,33720.6132,Opp Regent Villa Sixth Ave
1.322361397,103.7909809,11329,23288.2419,33845.562,Regent Villa Sixth Ave
1.323209189,103.7914467,11331,23340.0764,33939.3056,Opp Dynasty Gdn II Sixth Ave
1.323986389,103.7920472,11339,23406.9115,34025.2433,Dynasty Lodge Sixth Ave
1.325515061,103.7928279,11341,23493.7969,34194.2747,Garlick Ville Sixth Ave
1.325666111,103.7930739,11349,23521.1723,34210.9765,Opp Garlick Ville Sixth Ave
1.309345712,103.7894511,11351,23117.9637,32406.357,Blk 13 Ghim Moh Rd
1.309310226,103.7896861,11359,23144.112,32402.4327,Opp Blk 13 Ghim Moh Rd
1.306496986,103.7905812,11361,23243.7287,32091.3573,Buona Vista Stn Exit C Nth Buona Vista Rd
1.306325964,103.7908483,11369,23273.4477,32072.446,Buona Vista Stn Exit D Nth Buona Vista Rd
1.309170025,103.7923632,11379,23442.0533,32386.9249,Buona Vista Ter Nth Buona Vista Rd
1.308411378,103.7932829,11381,23544.407,32303.036,Blk 10A Holland Dr
1.30906501,103.7929322,11389,23505.3705,32375.3119,Blk 46 Holland Dr
1.309067222,103.7950744,11401,23743.7857,32375.5527,Holland V Stn/Blk12 Holland Ave
1.307644167,103.7943258,11409,23660.4699,32218.1999,Blk 9 Holland Ave
1.311029813,103.796044,11419,23851.6906,32592.5644,Holland V Stn Exit A Holland Ave
1.30454,103.7983633,11429,24109.8014,31874.9504,Opp Blk 115B C`wealth Dr
1.306064722,103.8002978,11439,24325.0896,32043.5434,Blk 92 C`wealth Dr
1.297804167,103.7975406,11441,24018.2233,31130.1378,Blk 58 C`wealth Dr
1.298405278,103.7976033,11449,24025.2107,31196.6055,Blk 37B C`wealth Dr
1.300349722,103.7970728,11451,23966.1677,31411.613,Blk 72 C`wealth Dr
1.300970556,103.7968519,11459,23941.5919,31480.262,Blk 50 C`wealth Dr
1.301135034,103.8018858,11469,24501.8198,31498.4415,Queensway Sec Sch Margaret Dr
1.299518926,103.8031516,11471,24642.6812,31319.7389,Opp The Fisherman Ch Margaret Dr
1.299380751,103.8037199,11479,24705.9269,31304.4595,The Fisherman Ch Margaret Dr
1.298115189,103.8060054,11481,24960.2862,31164.5173,Queenstown Lib Margaret Dr
1.298453515,103.8049972,11489,24848.0831,31201.9289,Opp Queenstown Lib Margaret Dr
1.297102029,103.8076365,11491,25141.8115,31052.4853,Opp Queenstown Pr Sch Margaret Dr
1.296850536,103.8078866,11499,25169.649,31024.6763,Queenstown Pr Sch Margaret Dr
1.285946874,103.8025188,11511,24572.2468,29819.012,Alexandra Hosp Alexandra Rd
1.286657422,103.8033413,11519,24663.7795,29897.5797,Opp Queensway Shop Ctr Alexandra Rd
1.28857101,103.80543,11521,24896.2407,30109.1718,Anchorpoint Alexandra Rd
1.289031206,103.8060909,11529,24969.7938,30160.0571,Bef IKEA Ind Bldg Alexandra Rd
1.291088333,103.8075308,11531,25130.045,30387.5219,Opp Lea Hin Hardware Fty Alexandra Rd
1.291170495,103.8078618,11539,25166.8795,30396.6066,Lea Hin Hardware Fty Alexandra Rd
1.29235984,103.805785,11541,24935.7505,30528.1207,Opp Queens Stirling Rd
1.291267031,103.804096,11551,24747.776,30407.2855,Tiong Ghee Tp Stirling Rd
1.29107396,103.8024759,11561,24567.4775,30385.9389,Blk 166 Stirling Rd
1.292564891,103.8030332,11579,24629.5004,30550.7976,Blk 158 Mei Ling St
1.292991881,103.8040053,11589,24737.6803,30598.0107,Blk 157 Mei Ling St
1.294208056,103.8031489,11599,24642.3763,30732.4902,Blk 153 Mei Ling St
1.291889722,103.8021219,11609,24528.0831,30476.1421,Blk 163 Mei Chin Rd
1.319076389,103.7824306,12021,22336.6616,33482.3404,Bef Moonbeam Wk Holland Rd
1.319583694,103.7824392,12029,22337.6259,33538.4356,Opp Moonbeam Wk Holland Rd
1.320800851,103.7796286,12031,22024.8304,33673.0292,Pandan Valley Condo Ulu Pandan Rd
1.321045262,103.78019,12039,22087.3124,33700.0536,Opp Pandan Valley Condo Ulu Pandan Rd
1.320491727,103.7765344,12041,21680.4829,33638.8555,Aft Pandan Valley Ulu Pandan Rd
1.32091132,103.7765589,12049,21683.2071,33685.2519,Opp Pandan Valley Ulu Pandan Rd
1.320428951,103.7750613,12051,21516.54,33631.9178,Pine Gr Condo Ulu Pandan Rd
1.320727311,103.775159,12059,21527.4102,33664.9087,Opp Pine Gr Condo Ulu Pandan Rd
1.321785002,103.7708734,12061,21050.4702,33781.8744,Blk 109 Clementi Rd
1.321304981,103.7710029,12069,21064.8784,33728.7957,Opp Blk 109A Clementi Rd
1.3240225,103.7721939,12071,21197.4339,34029.2819,Blk 116 Clementi Rd
1.323831876,103.7726309,12079,21246.0732,34008.2025,Opp Blk 116 Clementi Rd
1.326724151,103.7756168,12081,21578.3744,34328.0077,Maju Camp Clementi Rd
1.326528056,103.7757483,12089,21593.0145,34306.3241,Opp Maju Camp Clementi Rd
1.329183155,103.7771471,12091,21748.6917,34599.9079,SIM HQ Clementi Rd
1.328040276,103.7767108,12099,21700.1339,34473.5353,Opp SIM HQ Clementi Rd
1.332438964,103.7776851,12101,21808.5677,34959.9174,Ngee Ann Poly Clementi Rd
1.331112881,103.7779859,12109,21842.0392,34813.2851,Opp Ngee Ann Poly Clementi Rd
1.319117911,103.7722298,12111,21201.418,33486.9572,Bef Clementi Rd Ulu Pandan Rd
1.319645982,103.7727927,12119,21264.0596,33545.3471,Police KINS Trg Camp Ulu Pandan Rd
1.311648333,103.7871517,12121,22862.0599,32660.9736,Blk 7 Ghim Moh Rd
1.311821111,103.7873261,12129,22881.4742,32680.0782,Blk 3 Ghim Moh Rd
1.314159444,103.7850617,12131,22629.468,32938.6439,Aft Grove Ave Mt Sinai Rd
1.314531859,103.7850416,12139,22627.2322,32979.8237,Aft Mt Sinai Lane Mt Sinai Rd
1.315743899,103.7823915,12141,22332.3128,33113.8507,Opp Henry Pk Mt Sinai Rd
1.315769005,103.782661,12149,22362.2993,33116.6262,Henry Pk Mt Sinai Rd
1.318650644,103.7812758,12151,22208.1419,33435.2664,Bef Moonbeam Terr Moonbeam Walk
1.319165492,103.7772417,12169,21759.1935,33492.2054,Pandan Valley Pandan Valley
1.316795047,103.7769949,12179,21731.7253,33230.0942,Montview Mt Sinai Rise
1.316426937,103.780224,12189,22091.0897,33189.3826,Bef Mt Sinai Dr Mt Sinai Rise
1.315479989,103.7782062,12199,21866.526,33084.6788,Opp Village Twr Mt Sinai Rise
1.326708269,103.7639951,12201,20284.9981,34326.2847,Logishub @ Clementi Clementi Ave 6
1.326532028,103.7642997,12209,20318.895,34306.7959,Opp Logishub @ Clementi Clementi Ave 6
1.317213361,103.7807071,12211,22144.8557,33276.3402,Bef Mt Sinai Wk Mt Sinai Dr
1.306348492,103.8198382,13011,26499.7614,32074.9011,Opp S`pore Botanic Gdns Napier Rd
1.306738021,103.8201308,13019,26532.3222,32117.9731,S`pore Botanic Gdns Napier Rd
1.30633973,103.8143067,13021,25884.1545,32073.9362,Aft Min Of Foreign Affairs Holland Rd
1.306717833,103.8145186,13029,25907.7351,32115.7447,Bef Tyersall Ave Holland Rd
1.299129722,103.8170739,13031,26192.111,31276.6885,Opp Chatsworth Rd Tanglin Rd
1.299815727,103.8174427,13039,26233.1519,31352.5431,Bef Chatsworth Rd Tanglin Rd
1.302428343,103.8196763,13041,26481.7434,31641.4313,Aft Rochalie Dr Tanglin Rd
1.302616714,103.8204507,13049,26567.9215,31662.2599,Bef Rochalie Dr Tanglin Rd
1.293343059,103.8263656,13051,27226.1961,30636.8244,Opp Valley Pt River Valley Rd
1.293282736,103.8266349,13059,27256.1675,30630.1541,Valley Pt River Valley Rd
1.294849549,103.8285255,13062,27466.577,30803.4037,Stellar Rv River Valley Rd
1.295448294,103.8295417,13063,27579.6694,30869.6096,Rv Suites River Valley Rd
1.29488,103.8288081,13069,27498.0182,30806.7708,Rv Residences River Valley Rd
1.296361993,103.8322513,13071,27881.2206,30970.6415,Riva Lodge River Valley Rd
1.296169722,103.8325586,13079,27915.4222,30949.3811,The Cosmopolitan River Valley Rd
1.295911389,103.8362428,13081,28325.4376,30920.8162,St. Thomas Wk River Valley Rd
1.295751111,103.8360411,13089,28302.9939,30903.0934,Opp St. Thomas Wk River Valley Rd
1.295931389,103.8393781,13091,28674.3665,30923.0283,Aft Kim Yam Rd River Valley Rd
1.295780242,103.8396127,13099,28700.4827,30906.3153,Bef Kim Yam Rd River Valley Rd
1.294141627,103.8423121,13101,29000.9002,30725.1266,Opp Mohd Sultan Rd River Valley Rd
1.293509444,103.8427242,13109,29046.7602,30655.2232,UE Sq/Bef Mohd Sultan Rd River Valley Rd
1.293626774,103.8328385,13119,27946.5753,30668.195,Opp Great World City Kim Seng Rd
1.294092217,103.8308378,13121,27723.9069,30719.6615,Opp Great World City Zion Rd
1.295042619,103.8320553,13139,27859.4115,30824.7519,The Trillium Kim Seng Rd
1.297455989,103.8299632,13141,27626.5768,31091.6102,Aft Zion Full Gospel Ch Hoot Kiam Rd
1.297960116,103.8305318,13159,27689.8602,31147.3538,Bef Zion Full Gospel Ch Irwell Bank Rd
1.299103052,103.8283929,13169,27451.8149,31273.7342,Grange 80 Condo Grange Rd
1.299068091,103.826507,13171,27241.9359,31269.8689,Gramercy Pk Grange Rd
1.2992575,103.8266525,13179,27258.1249,31290.8127,Cliveden At Grange Grange Rd
1.300232236,103.8240347,13181,26966.7909,31398.5949,Aft One Tree Hill Grange Rd
1.300381667,103.8241475,13189,26979.3413,31415.1181,Bef One Tree Hill Grange Rd
1.302660532,103.829878,13191,27617.094,31667.1017,Bef Orchard Blvd Paterson Rd
1.302299269,103.8299923,13199,27629.8181,31627.1551,Aft Orchard Blvd Paterson Rd
1.304536222,103.8220956,13201,26750.9852,31874.5084,British High Comm Tanglin Rd
1.304031071,103.8220561,13209,26746.5841,31818.6514,Opp British High Comm Tanglin Rd
1.292416994,103.841096,13211,28865.5586,30534.4251,Aft Unity St Mohd Sultan Rd
1.267035027,103.8190147,14009,26408.086,27727.8215,HarbourFront Int Seah Im Rd
1.267954444,103.8255261,14011,27132.7573,27829.4828,Bef Mt Faber Lodge Kg Bahru Rd
1.268488925,103.8257172,14019,27154.0215,27888.5829,Opp Mt Faber Lodge Kg Bahru Rd
1.271329722,103.8247836,14021,27050.124,28202.7038,The Pearl @ Mt Faber Lower Delta Rd
1.272473333,103.8241878,14029,26983.8128,28329.1587,Blk 105 Lower Delta Rd
1.276242777,103.8230603,14031,26858.3325,28745.9648,St. Theresa`s Convent Lower Delta Rd
1.276636379,103.8234583,14039,26902.6257,28789.487,Opp St. Theresa`s Convent Lower Delta Rd
1.27327278,103.8124708,14041,25679.8042,28417.565,Blk 54 Henderson Rd
1.273241668,103.8130423,14049,25743.4106,28414.1242,Opp Blk 55 Henderson Rd
1.275815,103.8150756,14051,25969.696,28698.6683,Aft Telok Blangah Hts Henderson Rd
1.275374851,103.8151437,14059,25977.2745,28649.9989,Bef Telok Blangah Hts Henderson Rd
1.272312698,103.8386204,14061,28590.0467,28311.3953,Opp Former Railway Stn Keppel Rd
1.272613333,103.8369486,14069,28403.9943,28344.6376,Former Railway Stn Keppel Rd
1.272203424,103.8339026,14071,28064.9954,28299.3117,Keppel Workshop Keppel Rd
1.270677607,103.8306137,14081,27698.9654,28130.5949,Tg Pagar DP Blk F5 Keppel Rd
1.270460051,103.8297928,14089,27607.6049,28106.5388,Opp Tg Pagar DP Blk F5 Keppel Rd
1.268375,103.8282581,14101,27436.8022,27875.985,Opp Keppel DP Blk 517 Keppel Rd
1.268046015,103.8272249,14109,27321.8203,27839.6078,Keppel DP Blk 517 Keppel Rd
1.265923609,103.8222828,14119,26771.7983,27604.9249,Opp VivoCity Telok Blangah Rd
1.2659135,103.8192566,14121,26435.0078,27603.8088,Aft HarbourFront Stn Telok Blangah Rd
1.266078691,103.8197788,14129,26493.1212,27622.0744,Harbourfront Stn Exit A Telok Blangah Rd
1.267401303,103.8167544,14131,26156.5333,27768.3239,Caribbean at Keppel Bay Telok Blangah Rd
1.268635277,103.8154695,14139,26013.536,27904.7714,Bef Seah Im Rd Telok Blangah Rd
1.265524214,103.8221133,14141,26752.9327,27560.762,HarbourFront Stn/Vivocity Telok Blangah Rd
1.269647659,103.8129359,14151,25731.5684,28016.7174,Opp Chr Community Chapel Telok Blangah Rd
1.269940464,103.8131542,14159,25755.8581,28049.0941,Bef Chr Community Chapel Telok Blangah Rd
1.270758665,103.8100991,14161,25415.8541,28139.5694,Telok Blangah Stn Telok Blangah Rd
1.271185504,103.8094181,14169,25340.0616,28186.7677,Opp Telok Blangah Stn Telok Blangah Rd
1.271459598,103.8065486,14171,25020.705,28217.0788,Opp Yeo`s Bldg Telok Blangah Rd
1.271884546,103.8063,14179,24993.0421,28264.0676,Yeo`s Bldg Telok Blangah Rd
1.272693034,103.8039836,14189,24735.2487,28353.4688,Aft Alexandra Rd Telok Blangah Rd
1.281218333,103.8121144,14191,25640.1526,29296.1435,Blk 105 CP Depot Rd
1.281316768,103.8127506,14199,25710.9476,29307.0273,Blk 118 Depot Rd
1.281673073,103.8091468,14201,25309.8828,29346.4292,Blk 110 Depot Rd
1.281763977,103.8095887,14209,25359.0581,29356.4805,Aft Hewlett Packard Depot Rd
1.281611684,103.8052188,14211,24872.7212,29339.6456,ISS Intl Sch Depot Rd
1.28218648,103.8068496,14219,25054.2208,29403.2016,Opp Blk 114 Depot Rd
1.273593322,103.8289337,14221,27511.9992,28452.9999,Opp St. Teresa`s Ch Kg Bahru Rd
1.273706702,103.8285789,14229,27472.5096,28465.5369,St. Teresa`s Ch Kg Bahru Rd
1.27101,103.8266722,14231,27260.3117,28167.35,Keppel DP Blk 519 Kg Bahru Rd
1.271781382,103.8271424,14239,27312.6384,28252.6453,Opp Keppel DP Blk 519 Kg Bahru Rd
1.279143531,103.8168725,14241,26169.685,29066.7187,Opp Blk 1 Henderson Rd
1.279474057,103.8173299,14249,26220.5905,29103.2663,Blk 1 Henderson Rd
1.27784501,103.8186582,14259,26368.4193,28923.1338,Blk 11 Telok Blangah Cres
1.277584807,103.8199945,14269,26517.1378,28894.361,Blk 10 Telok Blangah Cres
1.275681943,103.8191485,14271,26422.9868,28683.9527,Al-Amin Mque Telok Blangah Way
1.275915523,103.8192089,14279,26429.7074,28709.7807,Blk 25 Telok Blangah Way
1.276996716,103.8180438,14281,26300.036,28829.3342,SAFRA Mt Faber Telok Blangah Way
1.274684408,103.8213265,14291,26665.3753,28573.6492,Blk 27 Telok Blangah Way
1.274888205,103.8212713,14299,26659.236,28596.184,Opp Blk 27 Telok Blangah Way
1.271289,103.8230259,14309,26854.5086,28198.2017,Blk 41 Telok Blangah Rise
1.273406852,103.8207183,14319,26597.6898,28432.384,Blk 28 Telok Blangah Rise
1.274349615,103.8094537,14329,25344.022,28536.6387,Blk 67 Telok Blangah St 32
1.276946111,103.8110681,14331,25523.694,28823.7442,Opp Blk 70B Telok Blangah Hts
1.276660655,103.811245,14339,25543.3915,28792.1798,Blk 70A Telok Blangah Hts
1.275933888,103.8134739,14341,25791.4432,28711.8157,Opp Blk 59 Telok Blangah Hts
1.275790298,103.8133981,14349,25783.0125,28695.9383,Blk 59 Telok Blangah Hts
1.27275,103.8103611,14351,25445.0125,28359.7606,Aft Blk 48 Telok Blangah Dr
1.272890556,103.8103503,14359,25443.807,28375.3026,Blk 50 Telok Blangah Dr
1.281536358,103.8036593,14369,24699.1611,29331.3184,The Interlace Depot Rd
1.272438333,103.8237936,14379,26939.9451,28325.2887,Blk 40 Lower Delta Rd
1.274130142,103.8255429,14381,27134.6285,28512.3595,Blk 109 Bt Purmei Ave
1.274281605,103.825009,14389,27075.2037,28529.1077,Opp Blk 109 Bt Purmei Ave
1.27791,103.8085861,14391,25247.4743,28930.3286,Opp Blk 85 Telok Blangah Hts
1.27763662,103.8085855,14399,25247.4093,28900.0997,Blk 85 Telok Blangah Hts
1.27210663,103.8021387,14401,24529.925,28288.6297,Opp The Furniture Warehse Labrador Villa Rd
1.271574923,103.8017097,14409,24482.1711,28229.8369,Opp Blk 3B Labrador Villa Rd
1.267303384,103.8010177,14419,24405.1566,27757.5131,Cp A Labrador Villa Rd
1.263798333,103.8041983,14429,24759.1322,27369.9385,Cp B Port Rd
